time,vicon_var1,vicon_var2,vicon_var3,vicon_var5,vicon_var4,vicon_var6,vicon_var7,vicon_var8,opensim_var1,opensim_var2,opensim_var3,opensim_var5,opensim_var4,opensim_var6,opensim_var7,opensim_var8,cardA_var1,cardA_var2,cardA_var3,cardA_var5,cardA_var4,cardA_var6,cardA_var7,cardA_var8,cardB_var1,cardB_var2,cardB_var3,cardB_var5,cardB_var4,cardB_var6,cardB_var7,cardB_var8
1.34583,17.278,31.313,15.883,112.440,5.654,108.910,2.007,-8.468,87.726,-47.881,-46.986,83.216,-6.914,-67.555,-24.777,-67.334,158.208,180.000,30.057,-14.458,13.793,-6.439,15.150,-4.629,158.208,180.000,30.057,-14.458,13.873,-6.439,15.150,-4.629
1.35000,17.141,31.418,15.918,112.408,5.792,109.071,1.996,-8.552,87.806,-47.942,-46.989,83.164,-6.905,-67.556,-24.778,-67.425,158.194,180.000,30.142,-14.492,13.938,-6.486,15.232,-4.536,158.194,180.000,30.142,-14.492,14.011,-6.486,15.232,-4.536
1.35417,17.007,31.522,15.952,112.375,5.927,109.233,1.983,-8.638,87.900,-47.990,-46.921,83.134,-6.810,-67.556,-24.787,-67.516,158.180,180.000,30.227,-14.526,14.082,-6.533,15.311,-4.446,158.180,180.000,30.227,-14.526,14.147,-6.533,15.311,-4.446
1.35833,16.876,31.625,15.983,112.341,6.059,109.395,1.969,-8.725,88.361,-47.888,-46.818,83.057,-6.515,-67.557,-24.801,-67.652,158.166,-180.000,30.311,-14.561,14.224,-6.581,15.386,-4.358,158.166,-180.000,30.311,-14.561,14.281,-6.581,15.386,-4.358
1.36250,16.748,31.727,16.012,112.306,6.190,109.557,1.954,-8.815,88.428,-47.942,-46.822,83.043,-6.461,-67.558,-24.802,-67.690,158.154,-180.000,30.394,-14.597,14.365,-6.629,15.460,-4.272,158.154,-180.000,30.394,-14.597,14.413,-6.629,15.460,-4.272
1.36667,16.623,31.828,16.039,112.269,6.317,109.718,1.937,-8.906,88.549,-47.985,-46.754,82.982,-6.440,-67.558,-24.811,-67.765,158.142,180.000,30.476,-14.634,14.504,-6.678,15.532,-4.189,158.142,180.000,30.476,-14.634,14.543,-6.678,15.532,-4.189
1.37083,16.502,31.929,16.064,112.231,6.440,109.880,1.919,-9.000,88.720,-48.028,-46.683,82.925,-6.350,-67.559,-24.816,-67.855,158.132,180.000,30.559,-14.671,14.641,-6.727,15.603,-4.107,158.132,180.000,30.559,-14.671,14.671,-6.727,15.603,-4.107
1.37500,16.385,32.031,16.085,112.190,6.561,110.041,1.901,-9.095,89.204,-47.965,-46.548,82.861,-6.154,-67.560,-24.822,-67.936,158.123,180.000,30.642,-14.709,14.776,-6.777,15.673,-4.027,158.123,180.000,30.642,-14.709,14.796,-6.777,15.673,-4.027
1.37917,16.272,32.133,16.104,112.147,6.677,110.201,1.882,-9.192,89.226,-48.022,-46.529,82.793,-6.131,-67.560,-24.828,-68.033,158.116,-180.000,30.726,-14.746,14.907,-6.828,15.742,-3.949,158.116,-180.000,30.726,-14.746,14.918,-6.828,15.742,-3.949
1.38333,16.164,32.236,16.120,112.102,6.790,110.361,1.863,-9.292,89.276,-48.124,-46.593,82.765,-6.040,-67.561,-24.832,-68.130,158.110,180.000,30.811,-14.782,15.036,-6.880,15.812,-3.873,158.110,180.000,30.811,-14.782,15.037,-6.880,15.812,-3.873
1.38750,16.061,32.341,16.133,112.053,6.898,110.520,1.845,-9.394,89.259,-48.231,-46.646,82.738,-5.854,-67.561,-24.835,-68.217,158.105,-180.000,30.897,-14.814,15.162,-6.932,15.882,-3.798,158.105,-180.000,30.897,-14.814,15.152,-6.932,15.882,-3.798
1.39167,15.963,32.448,16.143,112.002,7.001,110.678,1.826,-9.497,89.404,-48.123,-46.648,82.649,-5.816,-67.562,-24.840,-68.300,158.102,-180.000,30.985,-14.842,15.283,-6.986,15.954,-3.725,158.102,-180.000,30.985,-14.842,15.264,-6.986,15.954,-3.725
1.39583,15.871,32.557,16.152,111.947,7.100,110.835,1.808,-9.603,89.383,-48.259,-46.666,82.590,-5.733,-67.563,-24.844,-68.382,158.100,-180.000,31.076,-14.864,15.401,-7.041,16.028,-3.652,158.100,-180.000,31.076,-14.864,15.372,-7.041,16.028,-3.652
1.40000,15.785,32.669,16.158,111.890,7.193,110.990,1.792,-9.711,89.363,-48.396,-46.748,82.572,-5.653,-67.563,-24.848,-68.478,158.100,180.000,31.169,-14.880,15.515,-7.097,16.103,-3.582,158.100,180.000,31.169,-14.880,15.476,-7.097,16.103,-3.582
1.40417,15.706,32.783,16.163,111.830,7.281,111.145,1.776,-9.821,89.353,-48.489,-46.741,82.486,-5.584,-67.564,-24.850,-68.572,158.101,180.000,31.265,-14.887,15.624,-7.154,16.182,-3.512,158.101,180.000,31.265,-14.887,15.576,-7.154,16.182,-3.512
1.40833,15.633,32.900,16.168,111.769,7.363,111.298,1.762,-9.932,89.319,-48.571,-46.775,82.448,-5.529,-67.565,-24.853,-68.656,158.102,-180.000,31.363,-14.886,15.729,-7.212,16.263,-3.443,158.102,-180.000,31.363,-14.886,15.672,-7.212,16.263,-3.443
1.41250,15.568,33.019,16.172,111.705,7.441,111.450,1.749,-10.045,89.309,-48.682,-46.846,82.402,-5.476,-67.565,-24.855,-68.739,158.104,-180.000,31.464,-14.875,15.830,-7.272,16.348,-3.375,158.104,-180.000,31.464,-14.875,15.764,-7.272,16.348,-3.375
1.41667,15.509,33.139,16.176,111.640,7.514,111.601,1.737,-10.160,89.277,-48.773,-46.812,82.315,-5.430,-67.566,-24.857,-68.809,158.106,-180.000,31.567,-14.853,15.927,-7.333,16.435,-3.308,158.106,-180.000,31.567,-14.853,15.852,-7.333,16.435,-3.308
1.42083,15.458,33.262,16.181,111.574,7.584,111.751,1.726,-10.277,89.257,-48.854,-46.845,82.267,-5.381,-67.567,-24.859,-68.880,158.109,180.000,31.673,-14.820,16.020,-7.396,16.526,-3.242,158.109,180.000,31.673,-14.820,15.936,-7.396,16.526,-3.242
1.42500,15.415,33.385,16.186,111.507,7.650,111.900,1.717,-10.394,89.239,-48.984,-46.939,82.259,-5.339,-67.567,-24.861,-68.955,158.111,180.000,31.780,-14.776,16.110,-7.460,16.619,-3.175,158.111,180.000,31.780,-14.776,16.017,-7.460,16.619,-3.175
1.42917,15.379,33.510,16.193,111.440,7.713,112.048,1.709,-10.513,89.209,-49.061,-46.866,82.147,-5.299,-67.568,-24.863,-69.018,158.113,180.000,31.889,-14.722,16.198,-7.525,16.715,-3.109,158.113,180.000,31.889,-14.722,16.096,-7.525,16.715,-3.109
1.43333,15.351,33.634,16.201,111.373,7.775,112.195,1.702,-10.633,89.212,-49.194,-46.979,82.169,-5.271,-67.568,-24.866,-69.080,158.114,180.000,31.999,-14.658,16.283,-7.592,16.813,-3.043,158.114,180.000,31.999,-14.658,16.172,-7.592,16.813,-3.043
1.43750,15.331,33.759,16.210,111.305,7.837,112.341,1.697,-10.754,89.153,-49.322,-46.894,82.022,-5.227,-67.569,-24.872,-69.232,158.115,180.000,32.110,-14.584,16.366,-7.661,16.914,-2.977,158.115,180.000,32.110,-14.584,16.246,-7.661,16.914,-2.977
1.44167,15.317,33.883,16.222,111.237,7.898,112.487,1.691,-10.875,89.113,-49.433,-46.949,82.058,-5.218,-67.569,-24.868,-69.189,158.116,-180.000,32.222,-14.502,16.448,-7.732,17.016,-2.909,158.116,-180.000,32.222,-14.502,16.319,-7.732,17.016,-2.909
1.44583,15.310,34.005,16.235,111.169,7.960,112.633,1.687,-10.997,89.106,-49.565,-47.020,82.046,-5.191,-67.570,-24.869,-69.233,158.116,-180.000,32.333,-14.414,16.530,-7.806,17.120,-2.840,158.116,-180.000,32.333,-14.414,16.391,-7.806,17.120,-2.840
1.45000,15.310,34.126,16.250,111.101,8.024,112.779,1.683,-11.119,89.016,-49.732,-46.950,81.963,-5.165,-67.570,-24.870,-69.284,158.115,180.000,32.444,-14.319,16.612,-7.882,17.225,-2.770,158.115,180.000,32.444,-14.319,16.463,-7.882,17.225,-2.770
1.45417,15.316,34.244,16.267,111.033,8.091,112.924,1.679,-11.241,88.996,-49.848,-46.963,81.892,-5.138,-67.571,-24.871,-69.334,158.114,-180.000,32.554,-14.221,16.693,-7.961,17.329,-2.697,158.114,-180.000,32.554,-14.221,16.534,-7.961,17.329,-2.697
1.45833,15.327,34.360,16.286,110.963,8.160,113.070,1.676,-11.364,88.952,-49.975,-47.036,81.938,-5.110,-67.572,-24.872,-69.371,158.113,-180.000,32.663,-14.120,16.776,-8.043,17.434,-2.622,158.113,-180.000,32.663,-14.120,16.606,-8.043,17.434,-2.622
1.46250,15.344,34.471,16.306,110.894,8.232,113.217,1.672,-11.486,88.889,-50.134,-46.956,81.823,-5.083,-67.572,-24.872,-69.403,158.112,-180.000,32.769,-14.019,16.859,-8.127,17.538,-2.544,158.112,-180.000,32.769,-14.019,16.677,-8.127,17.538,-2.544
1.46667,15.366,34.579,16.327,110.823,8.308,113.364,1.668,-11.608,88.840,-50.258,-46.982,81.823,-5.056,-67.573,-24.873,-69.434,158.111,180.000,32.873,-13.918,16.943,-8.215,17.641,-2.463,158.111,180.000,32.873,-13.918,16.749,-8.215,17.641,-2.463
1.47083,15.392,34.682,16.348,110.751,8.387,113.512,1.663,-11.730,88.799,-50.400,-46.950,81.754,-5.026,-67.573,-24.875,-69.478,158.111,180.000,32.975,-13.819,17.028,-8.305,17.742,-2.377,158.111,180.000,32.975,-13.819,16.821,-8.305,17.742,-2.377
1.47500,15.422,34.781,16.370,110.678,8.470,113.661,1.657,-11.851,88.907,-50.323,-46.986,81.731,-5.003,-67.574,-24.873,-69.492,158.112,-180.000,33.073,-13.725,17.114,-8.398,17.840,-2.288,158.112,-180.000,33.073,-13.725,16.893,-8.398,17.840,-2.288
1.47917,15.456,34.873,16.392,110.603,8.557,113.812,1.651,-11.972,88.797,-50.572,-46.949,81.657,-4.972,-67.574,-24.874,-69.517,158.114,180.000,33.167,-13.635,17.201,-8.493,17.936,-2.195,158.114,180.000,33.167,-13.635,16.966,-8.493,17.936,-2.195
1.48333,15.493,34.960,16.412,110.527,8.647,113.964,1.643,-12.093,88.749,-50.693,-47.012,81.658,-4.942,-67.575,-24.875,-69.539,158.118,180.000,33.257,-13.551,17.289,-8.590,18.028,-2.098,158.118,180.000,33.257,-13.551,17.038,-8.590,18.028,-2.098
1.48750,15.534,35.041,16.432,110.449,8.741,114.118,1.635,-12.213,88.588,-50.964,-46.959,81.612,-4.915,-67.576,-24.875,-69.561,158.125,180.000,33.343,-13.474,17.377,-8.688,18.116,-1.996,158.125,180.000,33.343,-13.474,17.110,-8.688,18.116,-1.996
1.49167,15.578,35.116,16.449,110.369,8.839,114.274,1.625,-12.333,88.512,-51.143,-46.884,81.490,-4.882,-67.576,-24.875,-69.577,158.134,180.000,33.425,-13.404,17.467,-8.787,18.200,-1.891,158.134,180.000,33.425,-13.404,17.182,-8.787,18.200,-1.891
1.49583,15.625,35.184,16.464,110.286,8.940,114.432,1.613,-12.452,88.469,-51.259,-46.831,81.382,-4.848,-67.577,-24.875,-69.592,158.146,180.000,33.502,-13.341,17.557,-8.886,18.280,-1.782,158.146,180.000,33.502,-13.341,17.254,-8.886,18.280,-1.782
1.50000,15.675,35.247,16.476,110.201,9.046,114.592,1.601,-12.570,88.516,-51.274,-46.831,81.324,-4.761,-67.577,-24.874,-69.615,158.161,-180.000,33.575,-13.284,17.648,-8.985,18.354,-1.669,158.161,-180.000,33.575,-13.284,17.326,-8.985,18.354,-1.669
1.50417,15.728,35.304,16.486,110.111,9.157,114.754,1.587,-12.688,88.437,-51.387,-46.863,81.319,-4.754,-67.578,-24.875,-69.633,158.181,180.000,33.644,-13.232,17.741,-9.083,18.422,-1.553,158.181,180.000,33.644,-13.232,17.399,-9.083,18.422,-1.553
1.50833,15.784,35.356,16.494,110.019,9.273,114.919,1.572,-12.806,88.291,-51.661,-46.724,81.133,-2.757,-67.578,-24.874,-69.648,158.203,-180.000,33.708,-13.184,17.835,-9.179,18.485,-1.435,158.203,-180.000,33.708,-13.184,17.473,-9.179,18.485,-1.435
1.51250,15.842,35.402,16.499,109.922,9.395,115.086,1.557,-12.922,88.278,-51.742,-46.681,81.039,-4.684,-67.579,-24.872,-69.657,158.230,180.000,33.769,-13.139,17.932,-9.274,18.542,-1.314,158.230,180.000,33.769,-13.139,17.548,-9.274,18.542,-1.314
1.51667,15.904,35.444,16.501,109.820,9.524,115.254,1.541,-13.038,88.173,-51.886,-46.665,80.965,-4.336,-67.579,-24.868,-69.684,158.260,-180.000,33.827,-13.095,18.031,-9.366,18.592,-1.191,158.260,-180.000,33.827,-13.095,17.625,-9.366,18.592,-1.191
1.52083,15.967,35.482,16.503,109.715,9.661,115.425,1.526,-13.154,88.066,-52.024,-46.662,80.934,-3.885,-67.580,-24.860,-69.704,158.293,180.000,33.883,-13.051,18.134,-9.455,18.636,-1.066,158.293,180.000,33.883,-13.051,17.705,-9.455,18.636,-1.066
1.52500,16.033,35.516,16.503,109.604,9.806,115.598,1.511,-13.269,87.944,-52.179,-46.606,80.834,-3.244,-67.580,-24.847,-69.726,158.330,180.000,33.936,-13.007,18.241,-9.541,18.674,-0.941,158.330,180.000,33.936,-13.007,17.789,-9.541,18.674,-0.941
1.52917,16.101,35.548,16.502,109.489,9.960,115.773,1.497,-13.385,87.992,-52.205,-46.505,80.655,-2.578,-67.581,-24.829,-69.745,158.371,180.000,33.988,-12.960,18.353,-9.622,18.705,-0.815,158.371,180.000,33.988,-12.960,17.876,-9.622,18.705,-0.815
1.53333,16.171,35.578,16.500,109.368,10.123,115.949,1.486,-13.500,87.906,-52.262,-46.509,80.592,-1.226,-67.581,-24.804,-69.758,158.414,-180.000,34.038,-12.909,18.471,-9.699,18.730,-0.689,158.414,-180.000,34.038,-12.909,17.968,-9.699,18.730,-0.689
1.53750,16.242,35.606,16.497,109.243,10.297,116.127,1.476,-13.617,87.713,-52.513,-46.366,80.368,0.957,-67.582,-24.768,-69.758,158.461,-180.000,34.088,-12.854,18.595,-9.771,18.748,-0.564,158.461,-180.000,34.088,-12.854,18.064,-9.771,18.748,-0.564
1.54167,16.315,35.633,16.492,109.112,10.481,116.305,1.470,-13.734,87.805,-52.506,-46.329,80.232,3.240,-67.582,-24.712,-69.778,158.511,180.000,34.138,-12.793,18.725,-9.837,18.760,-0.442,158.511,180.000,34.138,-12.793,18.166,-9.837,18.760,-0.442
1.54583,16.389,35.660,16.486,108.976,10.675,116.485,1.467,-13.852,87.663,-52.554,-46.296,80.088,7.142,-67.583,-24.597,-69.779,158.564,-180.000,34.187,-12.724,18.863,-9.897,18.766,-0.321,158.564,-180.000,34.187,-12.724,18.274,-9.897,18.766,-0.321
1.55000,16.465,35.686,16.478,108.834,10.879,116.665,1.467,-13.971,87.482,-52.641,-46.211,79.989,12.680,-67.584,-24.259,-69.762,158.620,180.000,34.237,-12.648,19.008,-9.950,18.765,-0.204,158.620,180.000,34.237,-12.648,18.388,-9.950,18.765,-0.204
1.55417,16.543,35.713,16.468,108.688,11.093,116.845,1.471,-14.093,87.521,-52.714,-46.139,79.901,16.589,-67.584,-23.593,-69.738,158.679,-180.000,34.286,-12.564,19.160,-9.996,18.757,-0.091,158.679,-180.000,34.286,-12.564,18.507,-9.996,18.757,-0.091
1.55833,16.622,35.739,16.456,108.535,11.317,117.026,1.479,-14.216,87.374,-52.815,-46.068,79.728,19.493,-67.585,-23.018,-69.716,158.741,180.000,34.335,-12.471,19.320,-10.035,18.744,0.018,158.741,180.000,34.335,-12.471,18.632,-10.035,18.744,0.018
1.56250,16.702,35.766,16.442,108.377,11.550,117.206,1.492,-14.342,87.360,-52.763,-46.016,79.561,21.411,-67.585,-22.695,-69.709,158.806,-180.000,34.384,-12.368,19.486,-10.066,18.723,0.122,158.806,-180.000,34.384,-12.368,18.762,-10.066,18.723,0.122
1.56667,16.785,35.793,16.425,108.214,11.791,117.385,1.509,-14.470,87.308,-52.829,-45.946,79.533,22.124,-67.585,-22.488,-69.713,158.873,-180.000,34.433,-12.256,19.660,-10.090,18.696,0.220,158.873,-180.000,34.433,-12.256,18.898,-10.090,18.696,0.220
1.57083,16.870,35.820,16.406,108.044,12.040,117.564,1.530,-14.601,87.039,-52.984,-45.852,79.287,23.186,-67.586,-22.300,-69.729,158.942,-180.000,34.482,-12.134,19.839,-10.106,18.664,0.313,158.942,-180.000,34.482,-12.134,19.037,-10.106,18.664,0.313
1.57500,16.958,35.847,16.384,107.869,12.296,117.742,1.556,-14.734,86.897,-52.860,-45.863,79.224,25.422,-67.586,-21.905,-69.719,159.014,-180.000,34.531,-12.002,20.024,-10.114,18.625,0.400,159.014,-180.000,34.531,-12.002,19.180,-10.114,18.625,0.400
1.57917,17.050,35.875,16.360,107.688,12.557,117.918,1.586,-14.871,86.765,-53.002,-45.707,78.987,26.232,-67.586,-21.657,-69.717,159.087,180.000,34.581,-11.861,20.213,-10.115,18.580,0.480,159.087,180.000,34.581,-11.861,19.326,-10.115,18.580,0.480
1.58333,17.146,35.903,16.333,107.500,12.823,118.093,1.621,-15.011,86.485,-53.044,-45.645,78.746,27.763,-67.587,-21.292,-69.715,159.162,180.000,34.630,-11.709,20.406,-10.108,18.530,0.554,159.162,180.000,34.630,-11.709,19.474,-10.108,18.530,0.554
1.58750,17.246,35.931,16.304,107.306,13.094,118.267,1.660,-15.153,86.323,-53.040,-45.616,78.612,28.506,-67.587,-21.016,-69.728,159.239,-180.000,34.680,-11.548,20.601,-10.093,18.475,0.622,159.239,-180.000,34.680,-11.548,19.623,-10.093,18.475,0.622
1.59167,17.353,35.961,16.273,107.105,13.368,118.438,1.704,-15.299,86.151,-53.028,-45.508,78.419,29.630,-67.587,-20.625,-69.729,159.316,-180.000,34.731,-11.377,20.798,-10.071,18.415,0.684,159.316,-180.000,34.731,-11.377,19.773,-10.071,18.415,0.684
1.59583,17.466,35.991,16.240,106.896,13.645,118.608,1.753,-15.448,85.948,-53.070,-45.433,78.241,30.635,-67.587,-20.233,-69.733,159.394,-180.000,34.783,-11.196,20.995,-10.042,18.351,0.740,159.394,-180.000,34.783,-11.196,19.921,-10.042,18.351,0.740
1.60000,17.587,36.022,16.207,106.681,13.924,118.775,1.805,-15.600,85.704,-53.159,-45.339,78.057,31.608,-67.588,-19.843,-69.741,159.472,-180.000,34.837,-11.006,21.192,-10.007,18.282,0.789,159.472,-180.000,34.837,-11.006,20.068,-10.007,18.282,0.789
1.60417,17.717,36.054,16.173,106.457,14.205,118.940,1.862,-15.756,85.445,-53.121,-45.282,77.868,32.445,-67.588,-19.464,-69.746,159.551,-180.000,34.894,-10.805,21.387,-9.964,18.209,0.833,159.551,-180.000,34.894,-10.805,20.213,-9.964,18.209,0.833
1.60833,17.856,36.087,16.138,106.225,14.489,119.103,1.923,-15.914,85.275,-53.151,-45.214,77.723,33.329,-67.588,-19.087,-69.754,159.629,-180.000,34.953,-10.595,21.581,-9.915,18.131,0.872,159.629,-180.000,34.953,-10.595,20.354,-9.915,18.131,0.872
1.61250,18.006,36.121,16.104,105.984,14.774,119.264,1.987,-16.075,85.049,-53.107,-45.110,77.525,34.228,-67.589,-18.567,-69.766,159.706,-180.000,35.014,-10.374,21.771,-9.860,18.048,0.906,159.706,-180.000,35.014,-10.374,20.492,-9.860,18.048,0.906
1.61667,18.168,36.155,16.070,105.733,15.061,119.422,2.055,-16.238,84.622,-53.165,-45.077,77.300,35.067,-67.589,-18.116,-69.777,159.783,-180.000,35.078,-10.143,21.958,-9.799,17.961,0.936,159.783,-180.000,35.078,-10.143,20.627,-9.799,17.961,0.936
1.62083,18.342,36.189,16.037,105.472,15.350,119.578,2.125,-16.404,84.365,-53.176,-44.970,77.089,35.852,-67.589,-17.639,-69.784,159.860,-180.000,35.145,-9.899,22.142,-9.733,17.868,0.962,159.860,-180.000,35.145,-9.899,20.756,-9.733,17.868,0.962
1.62500,18.530,36.223,16.005,105.201,15.641,119.733,2.197,-16.571,84.178,-53.138,-44.919,76.893,36.755,-67.590,-17.222,-69.790,159.936,180.000,35.215,-9.644,22.321,-9.662,17.770,0.984,159.936,180.000,35.215,-9.644,20.882,-9.662,17.770,0.984
1.62917,18.733,36.257,15.973,104.917,15.935,119.885,2.271,-16.740,83.477,-53.360,-44.868,76.627,37.403,-67.590,-16.767,-69.805,160.011,180.000,35.288,-9.377,22.497,-9.586,17.666,1.004,160.011,180.000,35.288,-9.377,21.003,-9.586,17.666,1.004
1.63333,18.951,36.289,15.943,104.622,16.233,120.035,2.346,-16.909,83.315,-53.311,-44.776,76.462,38.192,-67.590,-16.222,-69.805,160.086,180.000,35.362,-9.097,22.668,-9.507,17.556,1.022,160.086,180.000,35.362,-9.097,21.120,-9.507,17.556,1.022
1.63750,19.185,36.319,15.913,104.313,16.534,120.183,2.421,-17.079,82.714,-53.487,-44.668,76.127,38.896,-67.590,-15.751,-69.811,160.160,180.000,35.439,-8.805,22.835,-9.424,17.439,1.038,160.160,180.000,35.439,-8.805,21.232,-9.424,17.439,1.038
1.64167,19.435,36.348,15.885,103.991,16.838,120.330,2.496,-17.250,81.973,-53.826,-44.572,75.807,39.662,-67.590,-15.289,-69.812,160.234,-180.000,35.517,-8.501,22.998,-9.339,17.315,1.053,160.234,-180.000,35.517,-8.501,21.340,-9.339,17.315,1.053
1.64583,19.702,36.373,15.858,103.654,17.147,120.475,2.571,-17.420,81.789,-53.781,-44.483,75.618,40.356,-67.591,-14.731,-69.816,160.308,-180.000,35.596,-8.186,23.157,-9.252,17.184,1.067,160.308,-180.000,35.596,-8.186,21.445,-9.252,17.184,1.067
1.65000,19.985,36.395,15.833,103.302,17.460,120.619,2.644,-17.589,81.133,-53.928,-44.362,75.280,41.031,-67.591,-14.276,-69.819,160.381,180.000,35.677,-7.860,23.313,-9.164,17.045,1.081,160.381,180.000,35.677,-7.860,21.546,-9.164,17.045,1.081
1.65417,20.286,36.414,15.808,102.936,17.776,120.762,2.716,-17.758,80.328,-54.232,-44.305,74.961,41.724,-67.591,-13.794,-69.821,160.454,-180.000,35.758,-7.524,23.465,-9.075,16.898,1.096,160.454,-180.000,35.758,-7.524,21.644,-9.075,16.898,1.096
1.65833,20.602,36.429,15.786,102.553,18.096,120.904,2.787,-17.925,79.786,-54.390,-44.167,74.637,42.498,-67.592,-13.384,-69.819,160.527,-180.000,35.840,-7.179,23.615,-8.987,16.743,1.111,160.527,-180.000,35.840,-7.179,21.739,-8.987,16.743,1.111
1.66250,20.935,36.440,15.765,102.154,18.419,121.045,2.855,-18.091,79.071,-54.614,-44.064,74.304,43.100,-67.592,-12.857,-69.818,160.599,180.000,35.922,-6.824,23.761,-8.898,16.580,1.127,160.599,180.000,35.922,-6.824,21.831,-8.898,16.580,1.127
1.66667,21.283,36.447,15.746,101.740,18.743,121.186,2.922,-18.255,78.798,-54.581,-43.979,74.155,43.761,-67.592,-12.349,-69.818,160.672,-180.000,36.003,-6.459,23.904,-8.812,16.408,1.145,160.672,-180.000,36.003,-6.459,21.921,-8.812,16.408,1.145
1.67083,21.647,36.449,15.729,101.309,19.068,121.326,2.986,-18.415,77.263,-55.377,-43.787,73.515,44.433,-67.593,-11.881,-69.814,160.743,180.000,36.083,-6.085,24.044,-8.727,16.228,1.164,160.743,180.000,36.083,-6.085,22.007,-8.727,16.228,1.164
1.67500,22.025,36.446,15.714,100.861,19.392,121.467,3.048,-18.573,76.825,-55.401,-43.638,73.177,45.187,-67.593,-11.486,-69.813,160.815,-180.000,36.162,-5.702,24.182,-8.644,16.040,1.184,160.815,-180.000,36.162,-5.702,22.091,-8.644,16.040,1.184
1.67917,22.419,36.437,15.701,100.398,19.714,121.609,3.108,-18.727,76.078,-55.605,-43.537,72.804,45.823,-67.593,-10.968,-69.805,160.886,180.000,36.239,-5.307,24.315,-8.563,15.844,1.205,160.886,180.000,36.239,-5.307,22.171,-8.563,15.844,1.205
1.68333,22.826,36.423,15.692,99.920,20.033,121.751,3.166,-18.876,74.834,-56.148,-43.412,72.384,46.496,-67.593,-10.510,-69.796,160.957,-180.000,36.314,-4.900,24.446,-8.485,15.641,1.228,160.957,-180.000,36.314,-4.900,22.249,-8.485,15.641,1.228
1.68750,23.246,36.404,15.684,99.425,20.348,121.894,3.222,-19.023,73.885,-56.500,-43.261,71.941,47.175,-67.594,-10.075,-69.789,161.028,180.000,36.387,-4.479,24.572,-8.410,15.431,1.251,161.028,180.000,36.387,-4.479,22.322,-8.410,15.431,1.251
1.69167,23.679,36.381,15.680,98.916,20.657,122.039,3.276,-19.165,73.331,-56.590,-43.081,71.517,47.904,-67.594,-9.648,-69.775,161.098,-180.000,36.458,-4.042,24.695,-8.337,15.215,1.274,161.098,-180.000,36.458,-4.042,22.392,-8.337,15.215,1.274
1.69583,24.124,36.353,15.678,98.392,20.959,122.185,3.330,-19.303,72.189,-56.990,-42.999,71.134,48.605,-67.594,-9.207,-69.759,161.167,180.000,36.528,-3.588,24.813,-8.267,14.994,1.298,161.167,180.000,36.528,-3.588,22.458,-8.267,14.994,1.298
1.70000,24.580,36.323,15.681,97.853,21.254,122.333,3.383,-19.438,70.941,-57.538,-42.767,70.563,49.371,-67.594,-8.733,-69.738,161.237,180.000,36.597,-3.114,24.927,-8.200,14.768,1.321,161.237,180.000,36.597,-3.114,22.519,-8.200,14.768,1.321
1.70417,25.046,36.290,15.687,97.300,21.540,122.483,3.436,-19.569,70.366,-57.611,-42.578,70.113,50.365,-67.594,-8.074,-69.727,161.305,-180.000,36.666,-2.618,25.037,-8.136,14.539,1.344,161.305,-180.000,36.666,-2.618,22.576,-8.136,14.539,1.344
1.70833,25.522,36.256,15.697,96.733,21.818,122.635,3.488,-19.697,69.011,-58.112,-42.477,69.670,51.242,-67.594,-7.094,-69.687,161.373,180.000,36.736,-2.098,25.142,-8.074,14.306,1.365,161.373,180.000,36.736,-2.098,22.629,-8.074,14.306,1.365
1.71250,26.007,36.221,15.712,96.153,22.087,122.790,3.541,-19.822,67.781,-58.598,-42.241,69.109,52.163,-67.594,-6.079,-69.653,161.440,-180.000,36.809,-1.553,25.243,-8.015,14.070,1.385,161.440,-180.000,36.809,-1.553,22.677,-8.015,14.070,1.385
1.71667,26.501,36.188,15.732,95.559,22.347,122.948,3.595,-19.944,66.707,-58.930,-42.068,68.604,53.088,-67.594,-5.025,-69.614,161.507,180.000,36.883,-0.980,25.340,-7.958,13.832,1.403,161.507,180.000,36.883,-0.980,22.720,-7.958,13.832,1.403
1.72083,27.003,36.156,15.756,94.952,22.598,123.108,3.649,-20.064,66.067,-59.009,-41.833,68.078,53.962,-67.594,-3.930,-69.557,161.573,-180.000,36.962,-0.379,25.433,-7.903,13.592,1.419,161.573,-180.000,36.962,-0.379,22.759,-7.903,13.592,1.419
1.72500,27.514,36.126,15.785,94.332,22.841,123.271,3.703,-20.181,64.897,-59.364,-41.707,67.627,54.777,-67.594,-2.817,-69.483,161.639,180.000,37.046,0.252,25.522,-7.849,13.351,1.432,161.639,180.000,37.046,0.252,22.795,-7.849,13.351,1.432
